opportunity_id,stage,entered_date,exited_date,days_in_stage
OPP-02649,Renewal Discussion,2025-09-13,2025-09-26,13.0
OPP-02649,Negotiation,2025-09-26,2025-11-12,47.0
OPP-02650,Renewal Discussion,2024-09-02,2024-12-04,93.0
OPP-02650,Negotiation,2024-12-04,2024-11-01,-33.0
OPP-02651,Renewal Discussion,2025-09-23,2025-10-07,14.0
OPP-02651,Negotiation,2025-10-07,2025-10-15,8.0
OPP-02652,Renewal Discussion,2024-09-04,2024-09-10,6.0
OPP-02652,Negotiation,2024-09-10,2024-11-03,54.0
OPP-02653,Renewal Discussion,2024-09-16,2024-09-23,7.0
OPP-02653,Negotiation,2024-09-23,2024-11-15,53.0
OPP-02654,Renewal Discussion,2024-09-22,2024-09-27,5.0
OPP-02654,Negotiation,2024-09-27,2024-11-21,55.0
OPP-02655,Renewal Discussion,2025-09-22,2025-10-26,34.0
OPP-02655,Negotiation,2025-10-26,2025-11-21,26.0
OPP-02656,Renewal Discussion,2024-09-03,2024-10-11,38.0
OPP-02656,Negotiation,2024-10-11,2024-11-02,22.0
OPP-02657,Renewal Discussion,2024-09-12,2024-10-21,39.0
OPP-02657,Negotiation,2024-10-21,2024-11-11,21.0
OPP-02658,Renewal Discussion,2025-09-12,2025-10-02,20.0
OPP-02658,Negotiation,2025-10-02,2025-11-11,40.0
OPP-02659,Renewal Discussion,2024-09-14,2024-09-18,4.0
OPP-02659,Negotiation,2024-09-18,2024-11-13,56.0
OPP-02660,Renewal Discussion,2025-09-14,2025-10-03,19.0
OPP-02660,Negotiation,2025-10-03,2025-11-13,41.0
OPP-02661,Renewal Discussion,2024-09-24,2024-10-05,11.0
OPP-02661,Negotiation,2024-10-05,2024-11-23,49.0
OPP-02662,Renewal Discussion,2025-09-24,2025-11-08,45.0
OPP-02662,Negotiation,2025-11-08,2025-11-23,15.0
OPP-02663,Renewal Discussion,2024-09-18,2024-10-26,38.0
OPP-02663,Negotiation,2024-10-26,2024-11-17,22.0
OPP-02664,Renewal Discussion,2025-09-18,2025-10-26,38.0
OPP-02664,Negotiation,2025-10-26,2025-11-17,22.0
OPP-02665,Renewal Discussion,2024-09-24,2024-09-28,4.0
OPP-02665,Negotiation,2024-09-28,2024-11-23,56.0
OPP-02666,Renewal Discussion,2025-09-24,2025-10-11,17.0
OPP-02666,Negotiation,2025-10-11,2025-11-23,43.0
OPP-02667,Renewal Discussion,2024-10-06,2024-10-17,11.0
OPP-02667,Negotiation,2024-10-17,2024-12-05,49.0
OPP-02668,Renewal Discussion,2025-10-06,2025-11-02,27.0
OPP-02668,Negotiation,2025-11-02,2025-12-05,33.0
OPP-02669,Renewal Discussion,2024-10-11,2024-11-04,24.0
OPP-02669,Negotiation,2024-11-04,2024-12-10,36.0
OPP-02670,Renewal Discussion,2024-10-06,2024-11-06,31.0
OPP-02670,Negotiation,2024-11-06,2024-12-05,29.0
OPP-02671,Renewal Discussion,2025-10-06,2025-11-24,49.0
OPP-02671,Negotiation,2025-11-24,2025-12-05,11.0
OPP-02672,Renewal Discussion,2024-10-18,2024-11-24,37.0
OPP-02672,Negotiation,2024-11-24,2024-12-17,23.0
OPP-02673,Renewal Discussion,2025-10-18,2025-10-22,4.0
OPP-02673,Negotiation,2025-10-22,2025-12-17,56.0
OPP-02674,Renewal Discussion,2024-10-14,2024-11-01,18.0
OPP-02674,Negotiation,2024-11-01,2024-12-13,42.0
OPP-02675,Renewal Discussion,2025-10-14,2025-11-30,47.0
OPP-02675,Negotiation,2025-11-30,2025-12-13,13.0
OPP-02676,Renewal Discussion,2024-10-15,2024-11-26,42.0
OPP-02676,Negotiation,2024-11-26,2024-12-14,18.0
OPP-02677,Renewal Discussion,2025-10-15,2025-11-26,42.0
OPP-02677,Negotiation,2025-11-26,2025-12-14,18.0
OPP-02678,Renewal Discussion,2024-10-14,2025-01-07,85.0
OPP-02678,Negotiation,2025-01-07,2024-12-13,-25.0
OPP-02679,Renewal Discussion,2024-10-17,2024-11-05,19.0
OPP-02679,Negotiation,2024-11-05,2024-12-16,41.0
OPP-02680,Renewal Discussion,2025-10-17,2025-11-19,33.0
OPP-02680,Negotiation,2025-11-19,2025-12-16,27.0
OPP-02681,Renewal Discussion,2024-10-23,2024-12-27,65.0
OPP-02681,Negotiation,2024-12-27,2024-12-22,-5.0
OPP-02682,Renewal Discussion,2025-10-23,2025-11-09,17.0
OPP-02682,Negotiation,2025-11-09,2025-12-22,43.0
OPP-02683,Renewal Discussion,2024-10-14,2025-01-12,90.0
OPP-02683,Negotiation,2025-01-12,2024-12-13,-30.0
OPP-02684,Renewal Discussion,2025-10-14,2025-12-06,53.0
OPP-02684,Negotiation,2025-12-06,2025-12-13,7.0
OPP-02685,Renewal Discussion,2024-10-16,2024-11-16,31.0
OPP-02685,Negotiation,2024-11-16,2024-12-15,29.0
OPP-02686,Renewal Discussion,2025-10-16,2025-11-05,20.0
OPP-02686,Negotiation,2025-11-05,2025-12-15,40.0
OPP-02687,Renewal Discussion,2024-10-17,2024-11-21,35.0
OPP-02687,Negotiation,2024-11-21,2024-12-16,25.0
OPP-02688,Renewal Discussion,2024-10-04,2024-10-08,4.0
OPP-02688,Negotiation,2024-10-08,2024-12-03,56.0
OPP-02689,Renewal Discussion,2024-10-17,2024-11-17,31.0
OPP-02689,Negotiation,2024-11-17,2024-12-16,29.0
OPP-02690,Renewal Discussion,2025-10-17,2025-11-25,39.0
OPP-02690,Negotiation,2025-11-25,2025-12-16,21.0
OPP-02691,Renewal Discussion,2024-10-11,2024-10-28,17.0
OPP-02691,Negotiation,2024-10-28,2024-12-10,43.0
OPP-02692,Renewal Discussion,2025-10-11,2025-11-21,41.0
OPP-02692,Negotiation,2025-11-21,2025-12-10,19.0
OPP-02693,Renewal Discussion,2024-10-20,2024-11-26,37.0
OPP-02693,Negotiation,2024-11-26,2024-12-19,23.0
OPP-02694,Renewal Discussion,2024-11-28,2024-12-03,5.0
OPP-02694,Negotiation,2024-12-03,2025-01-27,55.0
OPP-02695,Renewal Discussion,2024-11-05,2024-11-20,15.0
OPP-02695,Negotiation,2024-11-20,2025-01-04,45.0
OPP-02696,Renewal Discussion,2024-11-07,2024-11-26,19.0
OPP-02696,Negotiation,2024-11-26,2025-01-06,41.0
OPP-02697,Renewal Discussion,2024-11-16,2024-11-20,4.0
OPP-02697,Negotiation,2024-11-20,2025-01-15,56.0
OPP-02698,Renewal Discussion,2024-11-23,2024-11-28,5.0
OPP-02698,Negotiation,2024-11-28,2025-01-22,55.0
OPP-02699,Renewal Discussion,2024-11-05,2024-11-26,21.0
OPP-02699,Negotiation,2024-11-26,2025-01-04,39.0
OPP-02700,Renewal Discussion,2024-11-08,2024-12-17,39.0
OPP-02700,Negotiation,2024-12-17,2025-01-07,21.0
OPP-02701,Renewal Discussion,2024-11-19,2025-01-09,51.0
OPP-02701,Negotiation,2025-01-09,2025-01-18,9.0
OPP-02702,Renewal Discussion,2024-11-14,2024-11-26,12.0
OPP-02702,Negotiation,2024-11-26,2025-01-13,48.0
OPP-02703,Renewal Discussion,2024-11-14,2024-12-19,35.0
OPP-02703,Negotiation,2024-12-19,2025-01-13,25.0
OPP-02704,Renewal Discussion,2024-11-07,2024-12-27,50.0
OPP-02704,Negotiation,2024-12-27,2025-01-06,10.0
OPP-02705,Renewal Discussion,2024-11-14,2024-11-24,10.0
OPP-02705,Negotiation,2024-11-24,2025-01-13,50.0
OPP-02706,Renewal Discussion,2024-11-17,2025-01-08,52.0
OPP-02706,Negotiation,2025-01-08,2025-01-16,8.0
OPP-02707,Renewal Discussion,2024-12-07,2025-01-01,25.0
OPP-02707,Negotiation,2025-01-01,2025-02-05,35.0
OPP-02708,Renewal Discussion,2024-12-26,2025-01-08,13.0
OPP-02708,Negotiation,2025-01-08,2025-02-24,47.0
OPP-02709,Renewal Discussion,2024-12-08,2024-12-24,16.0
OPP-02709,Negotiation,2024-12-24,2025-02-06,44.0
OPP-02710,Renewal Discussion,2024-12-16,2024-12-24,8.0
OPP-02710,Negotiation,2024-12-24,2025-02-14,52.0
OPP-02711,Renewal Discussion,2025-01-26,2025-02-15,20.0
OPP-02712,Renewal Discussion,2024-12-06,2025-01-14,39.0
OPP-02712,Negotiation,2025-01-14,2025-02-04,21.0
OPP-02713,Renewal Discussion,2024-12-14,2025-01-04,21.0
OPP-02713,Negotiation,2025-01-04,2025-02-12,39.0
OPP-02714,Renewal Discussion,2024-12-25,2024-12-31,6.0
OPP-02714,Negotiation,2024-12-31,2025-02-23,54.0
OPP-02715,Renewal Discussion,2024-12-29,2025-02-08,41.0
OPP-02715,Negotiation,2025-02-08,2025-02-27,19.0
OPP-02716,Renewal Discussion,2024-12-09,2024-12-23,14.0
OPP-02716,Negotiation,2024-12-23,2025-02-07,46.0
OPP-02717,Renewal Discussion,2024-12-27,2025-01-15,19.0
OPP-02717,Negotiation,2025-01-15,2025-02-25,41.0
OPP-02718,Renewal Discussion,2024-12-20,2025-02-20,62.0
OPP-02718,Negotiation,2025-02-20,2025-02-18,-2.0
OPP-02719,Renewal Discussion,2024-12-12,2025-01-29,48.0
OPP-02719,Negotiation,2025-01-29,2025-02-10,12.0
OPP-02720,Renewal Discussion,2024-12-06,2025-01-10,35.0
OPP-02720,Negotiation,2025-01-10,2025-02-04,25.0
OPP-02721,Renewal Discussion,2024-12-18,2025-03-08,80.0
OPP-02721,Negotiation,2025-03-08,2025-02-16,-20.0
OPP-02722,Renewal Discussion,2024-12-17,2025-01-01,15.0
OPP-02722,Negotiation,2025-01-01,2025-02-15,45.0
OPP-02723,Renewal Discussion,2024-12-24,2025-01-01,8.0
OPP-02723,Negotiation,2025-01-01,2025-02-22,52.0
OPP-02724,Renewal Discussion,2025-01-02,2025-02-02,31.0
OPP-02724,Negotiation,2025-02-02,2025-03-03,29.0
OPP-02725,Renewal Discussion,2025-01-04,2025-02-14,41.0
OPP-02725,Negotiation,2025-02-14,2025-03-05,19.0
OPP-02726,Renewal Discussion,2025-01-04,2025-01-30,26.0
OPP-02726,Negotiation,2025-01-30,2025-03-05,34.0
OPP-02727,Renewal Discussion,2025-01-06,2025-03-05,58.0
OPP-02727,Negotiation,2025-03-05,2025-03-07,2.0
OPP-02728,Renewal Discussion,2025-01-16,2025-03-17,60.0
OPP-02728,Negotiation,2025-03-17,2025-03-17,0.0
OPP-02729,Renewal Discussion,2025-01-12,2025-03-12,59.0
OPP-02729,Negotiation,2025-03-12,2025-03-13,1.0
OPP-02730,Renewal Discussion,2025-03-09,2025-03-15,6.0
OPP-02731,Renewal Discussion,2025-01-15,2025-01-16,1.0
OPP-02731,Negotiation,2025-01-16,2025-03-16,59.0
OPP-02732,Renewal Discussion,2025-01-20,2025-02-01,12.0
OPP-02732,Negotiation,2025-02-01,2025-03-21,48.0
OPP-02733,Renewal Discussion,2025-03-22,2025-04-15,24.0
OPP-02734,Renewal Discussion,2025-01-11,2025-04-10,89.0
OPP-02734,Negotiation,2025-04-10,2025-03-12,-29.0
OPP-02735,Renewal Discussion,2025-01-11,2025-01-18,7.0
OPP-02735,Negotiation,2025-01-18,2025-03-12,53.0
OPP-02736,Renewal Discussion,2025-01-22,2025-03-25,62.0
OPP-02736,Negotiation,2025-03-25,2025-03-23,-2.0
OPP-02737,Renewal Discussion,2025-01-05,2025-01-18,13.0
OPP-02737,Negotiation,2025-01-18,2025-03-06,47.0
OPP-02738,Renewal Discussion,2025-01-04,2025-02-18,45.0
OPP-02738,Negotiation,2025-02-18,2025-03-05,15.0
OPP-02739,Renewal Discussion,2025-01-23,2025-02-09,17.0
OPP-02739,Negotiation,2025-02-09,2025-03-24,43.0
OPP-02740,Renewal Discussion,2025-01-06,2025-01-31,25.0
OPP-02740,Negotiation,2025-01-31,2025-03-07,35.0
OPP-02741,Renewal Discussion,2025-02-05,2025-03-12,35.0
OPP-02741,Negotiation,2025-03-12,2025-04-06,25.0
OPP-02742,Renewal Discussion,2025-02-03,2025-02-21,18.0
OPP-02742,Negotiation,2025-02-21,2025-04-04,42.0
OPP-02743,Renewal Discussion,2025-02-06,2025-02-22,16.0
OPP-02743,Negotiation,2025-02-22,2025-04-07,44.0
OPP-02744,Renewal Discussion,2025-02-24,2025-03-29,33.0
OPP-02744,Negotiation,2025-03-29,2025-04-25,27.0
OPP-02745,Renewal Discussion,2025-02-25,2025-03-29,32.0
OPP-02745,Negotiation,2025-03-29,2025-04-26,28.0
OPP-02746,Renewal Discussion,2025-02-01,2025-03-31,58.0
OPP-02746,Negotiation,2025-03-31,2025-04-02,2.0
OPP-02747,Renewal Discussion,2025-02-13,2025-03-11,26.0
OPP-02747,Negotiation,2025-03-11,2025-04-14,34.0
OPP-02748,Renewal Discussion,2025-02-21,2025-03-02,9.0
OPP-02748,Negotiation,2025-03-02,2025-04-22,51.0
OPP-02749,Renewal Discussion,2025-02-21,2025-03-07,14.0
OPP-02749,Negotiation,2025-03-07,2025-04-22,46.0
OPP-02750,Renewal Discussion,2025-02-09,2025-03-23,42.0
OPP-02750,Negotiation,2025-03-23,2025-04-10,18.0
OPP-02751,Renewal Discussion,2025-02-23,2025-04-14,50.0
OPP-02751,Negotiation,2025-04-14,2025-04-24,10.0
OPP-02752,Renewal Discussion,2025-02-21,2025-04-03,41.0
OPP-02752,Negotiation,2025-04-03,2025-04-22,19.0
OPP-02753,Renewal Discussion,2025-02-22,2025-05-20,87.0
OPP-02753,Negotiation,2025-05-20,2025-04-23,-27.0
OPP-02754,Renewal Discussion,2025-02-12,2025-03-23,39.0
OPP-02754,Negotiation,2025-03-23,2025-04-13,21.0
OPP-02755,Renewal Discussion,2025-02-25,2025-03-04,7.0
OPP-02755,Negotiation,2025-03-04,2025-04-26,53.0
OPP-02756,Renewal Discussion,2025-02-19,2025-03-11,20.0
OPP-02756,Negotiation,2025-03-11,2025-04-20,40.0
OPP-02757,Renewal Discussion,2025-02-06,2025-02-26,20.0
OPP-02757,Negotiation,2025-02-26,2025-04-07,40.0
OPP-02758,Renewal Discussion,2025-02-25,2025-04-15,49.0
OPP-02758,Negotiation,2025-04-15,2025-04-26,11.0
OPP-02759,Renewal Discussion,2025-03-25,2025-04-11,17.0
OPP-02759,Negotiation,2025-04-11,2025-05-24,43.0
OPP-02760,Renewal Discussion,2025-03-06,2025-03-16,10.0
OPP-02760,Negotiation,2025-03-16,2025-05-05,50.0
OPP-02761,Renewal Discussion,2025-03-04,2025-04-09,36.0
OPP-02761,Negotiation,2025-04-09,2025-05-03,24.0
OPP-02762,Renewal Discussion,2025-03-16,2025-04-05,20.0
OPP-02762,Negotiation,2025-04-05,2025-05-15,40.0
OPP-02763,Renewal Discussion,2025-03-19,2025-04-20,32.0
OPP-02763,Negotiation,2025-04-20,2025-05-18,28.0
OPP-02764,Renewal Discussion,2025-03-03,2025-04-28,56.0
OPP-02764,Negotiation,2025-04-28,2025-05-02,4.0
OPP-02765,Renewal Discussion,2025-03-24,2025-04-25,32.0
OPP-02765,Negotiation,2025-04-25,2025-05-23,28.0
OPP-02766,Renewal Discussion,2025-03-07,2025-04-04,28.0
OPP-02766,Negotiation,2025-04-04,2025-05-06,32.0
OPP-02767,Renewal Discussion,2025-03-17,2025-03-26,9.0
OPP-02767,Negotiation,2025-03-26,2025-05-16,51.0
OPP-02768,Renewal Discussion,2025-03-26,2025-04-08,13.0
OPP-02768,Negotiation,2025-04-08,2025-05-25,47.0
OPP-02769,Renewal Discussion,2025-03-14,2025-05-18,65.0
OPP-02769,Negotiation,2025-05-18,2025-05-13,-5.0
OPP-02770,Renewal Discussion,2025-03-22,2025-03-26,4.0
OPP-02770,Negotiation,2025-03-26,2025-05-21,56.0
OPP-02771,Renewal Discussion,2025-03-15,2025-03-30,15.0
OPP-02771,Negotiation,2025-03-30,2025-05-14,45.0
OPP-02772,Renewal Discussion,2025-03-28,2025-04-12,15.0
OPP-02772,Negotiation,2025-04-12,2025-05-27,45.0
OPP-02773,Renewal Discussion,2025-03-15,2025-04-18,34.0
OPP-02773,Negotiation,2025-04-18,2025-05-14,26.0
OPP-02774,Renewal Discussion,2025-03-05,2025-03-28,23.0
OPP-02774,Negotiation,2025-03-28,2025-05-04,37.0
OPP-02775,Renewal Discussion,2025-03-02,2025-04-02,31.0
OPP-02775,Negotiation,2025-04-02,2025-05-01,29.0
OPP-02776,Renewal Discussion,2025-03-07,2025-03-20,13.0
OPP-02776,Negotiation,2025-03-20,2025-05-06,47.0
OPP-02777,Renewal Discussion,2025-03-26,2025-04-03,8.0
OPP-02777,Negotiation,2025-04-03,2025-05-25,52.0
OPP-02778,Renewal Discussion,2025-04-14,2025-05-15,31.0
OPP-02779,Renewal Discussion,2025-04-28,2025-05-17,19.0
OPP-02779,Negotiation,2025-05-17,2025-06-27,41.0
OPP-02780,Renewal Discussion,2025-04-12,2025-04-25,13.0
OPP-02780,Negotiation,2025-04-25,2025-06-11,47.0
OPP-02781,Renewal Discussion,2025-04-28,2025-05-22,24.0
OPP-02781,Negotiation,2025-05-22,2025-06-27,36.0
OPP-02782,Renewal Discussion,2025-04-04,2025-04-27,23.0
OPP-02782,Negotiation,2025-04-27,2025-06-03,37.0
OPP-02783,Renewal Discussion,2025-04-11,2025-06-23,73.0
OPP-02783,Negotiation,2025-06-23,2025-06-10,-13.0
OPP-02784,Renewal Discussion,2025-04-03,2025-05-04,31.0
OPP-02784,Negotiation,2025-05-04,2025-06-02,29.0
OPP-02785,Renewal Discussion,2025-04-06,2025-05-23,47.0
OPP-02785,Negotiation,2025-05-23,2025-06-05,13.0
OPP-02786,Renewal Discussion,2025-04-21,2025-06-21,61.0
OPP-02786,Negotiation,2025-06-21,2025-06-20,-1.0
OPP-02787,Renewal Discussion,2025-04-22,2025-05-19,27.0
OPP-02787,Negotiation,2025-05-19,2025-06-21,33.0
OPP-02788,Renewal Discussion,2025-04-02,2025-04-26,24.0
OPP-02788,Negotiation,2025-04-26,2025-06-01,36.0
OPP-02789,Renewal Discussion,2025-04-07,2025-04-29,22.0
OPP-02789,Negotiation,2025-04-29,2025-06-06,38.0
OPP-02790,Renewal Discussion,2025-05-12,2025-05-15,3.0
OPP-02791,Renewal Discussion,2025-04-17,2025-04-30,13.0
OPP-02791,Negotiation,2025-04-30,2025-06-16,47.0
OPP-02792,Renewal Discussion,2025-04-27,2025-06-12,46.0
OPP-02792,Negotiation,2025-06-12,2025-06-26,14.0
OPP-02793,Renewal Discussion,2025-04-07,2025-05-11,34.0
OPP-02793,Negotiation,2025-05-11,2025-06-06,26.0
OPP-02794,Renewal Discussion,2025-04-13,2025-05-16,33.0
OPP-02794,Negotiation,2025-05-16,2025-06-12,27.0
OPP-02795,Renewal Discussion,2025-04-06,2025-04-17,11.0
OPP-02795,Negotiation,2025-04-17,2025-06-05,49.0
OPP-02796,Renewal Discussion,2025-05-21,2025-06-29,39.0
OPP-02796,Negotiation,2025-06-29,2025-07-20,21.0
OPP-02797,Renewal Discussion,2025-05-08,2025-05-17,9.0
OPP-02797,Negotiation,2025-05-17,2025-07-07,51.0
OPP-02798,Renewal Discussion,2025-05-16,2025-06-05,20.0
OPP-02798,Negotiation,2025-06-05,2025-07-15,40.0
OPP-02799,Renewal Discussion,2025-05-10,2025-05-18,8.0
OPP-02799,Negotiation,2025-05-18,2025-07-09,52.0
OPP-02800,Renewal Discussion,2025-05-25,2025-06-24,30.0
OPP-02800,Negotiation,2025-06-24,2025-07-24,30.0
OPP-02801,Renewal Discussion,2025-05-16,2025-07-27,72.0
OPP-02801,Negotiation,2025-07-27,2025-07-15,-12.0
OPP-02802,Renewal Discussion,2025-05-09,2025-05-25,16.0
OPP-02802,Negotiation,2025-05-25,2025-07-08,44.0
OPP-02803,Renewal Discussion,2025-05-13,2025-06-11,29.0
OPP-02803,Negotiation,2025-06-11,2025-07-12,31.0
OPP-02804,Renewal Discussion,2025-05-12,2025-05-24,12.0
OPP-02804,Negotiation,2025-05-24,2025-07-11,48.0
OPP-02805,Renewal Discussion,2025-05-18,2025-08-04,78.0
OPP-02805,Negotiation,2025-08-04,2025-07-17,-18.0
OPP-02806,Renewal Discussion,2025-05-28,2025-06-16,19.0
OPP-02806,Negotiation,2025-06-16,2025-07-27,41.0
OPP-02807,Renewal Discussion,2025-05-11,2025-06-13,33.0
OPP-02807,Negotiation,2025-06-13,2025-07-10,27.0
OPP-02808,Renewal Discussion,2025-05-02,2025-05-10,8.0
OPP-02808,Negotiation,2025-05-10,2025-07-01,52.0
OPP-02809,Renewal Discussion,2025-05-27,2025-06-03,7.0
OPP-02809,Negotiation,2025-06-03,2025-07-26,53.0
OPP-02810,Renewal Discussion,2025-05-21,2025-06-20,30.0
OPP-02810,Negotiation,2025-06-20,2025-07-20,30.0
OPP-02811,Renewal Discussion,2025-05-14,2025-06-04,21.0
OPP-02811,Negotiation,2025-06-04,2025-07-13,39.0
OPP-02812,Renewal Discussion,2025-05-20,2025-06-02,13.0
OPP-02812,Negotiation,2025-06-02,2025-07-19,47.0
OPP-02813,Renewal Discussion,2025-05-07,2025-07-29,83.0
OPP-02813,Negotiation,2025-07-29,2025-07-06,-23.0
OPP-02814,Renewal Discussion,2025-05-27,2025-05-30,3.0
OPP-02814,Negotiation,2025-05-30,2025-07-26,57.0
OPP-02815,Renewal Discussion,2025-05-18,2025-06-08,21.0
OPP-02815,Negotiation,2025-06-08,2025-07-17,39.0
OPP-02816,Renewal Discussion,2025-05-05,2025-05-28,23.0
OPP-02816,Negotiation,2025-05-28,2025-07-04,37.0
OPP-02817,Renewal Discussion,2025-05-24,2025-06-21,28.0
OPP-02817,Negotiation,2025-06-21,2025-07-23,32.0
OPP-02818,Renewal Discussion,2025-05-11,2025-05-29,18.0
OPP-02818,Negotiation,2025-05-29,2025-07-10,42.0
OPP-02819,Renewal Discussion,2025-05-22,2025-06-12,21.0
OPP-02819,Negotiation,2025-06-12,2025-07-21,39.0
OPP-02820,Renewal Discussion,2025-05-22,2025-06-20,29.0
OPP-02820,Negotiation,2025-06-20,2025-07-21,31.0
OPP-02821,Renewal Discussion,2025-05-03,2025-05-24,21.0
OPP-02821,Negotiation,2025-05-24,2025-07-02,39.0
OPP-02822,Renewal Discussion,2025-05-06,2025-05-08,2.0
OPP-02822,Negotiation,2025-05-08,2025-07-05,58.0
OPP-02823,Renewal Discussion,2025-05-28,2025-06-30,33.0
OPP-02823,Negotiation,2025-06-30,2025-07-27,27.0
OPP-02824,Renewal Discussion,2025-05-10,2025-06-18,39.0
OPP-02824,Negotiation,2025-06-18,2025-07-09,21.0
OPP-02825,Renewal Discussion,2025-06-21,2025-07-16,25.0
OPP-02825,Negotiation,2025-07-16,2025-08-20,35.0
OPP-02826,Renewal Discussion,2025-06-09,2025-06-21,12.0
OPP-02826,Negotiation,2025-06-21,2025-08-08,48.0
OPP-02827,Renewal Discussion,2025-06-07,2025-07-12,35.0
OPP-02827,Negotiation,2025-07-12,2025-08-06,25.0
OPP-02828,Renewal Discussion,2025-06-21,2025-07-01,10.0
OPP-02828,Negotiation,2025-07-01,2025-08-20,50.0
OPP-02829,Renewal Discussion,2025-06-26,2025-07-08,12.0
OPP-02829,Negotiation,2025-07-08,2025-08-25,48.0
OPP-02830,Renewal Discussion,2025-06-10,2025-06-23,13.0
OPP-02830,Negotiation,2025-06-23,2025-08-09,47.0
OPP-02831,Renewal Discussion,2025-07-22,2025-08-15,24.0
OPP-02832,Renewal Discussion,2025-06-17,2025-09-17,92.0
OPP-02832,Negotiation,2025-09-17,2025-08-16,-32.0
OPP-02833,Renewal Discussion,2025-06-05,2025-07-23,48.0
OPP-02833,Negotiation,2025-07-23,2025-08-04,12.0
OPP-02834,Renewal Discussion,2025-06-14,2025-06-25,11.0
OPP-02834,Negotiation,2025-06-25,2025-08-13,49.0
OPP-02835,Renewal Discussion,2025-06-18,2025-08-02,45.0
OPP-02835,Negotiation,2025-08-02,2025-08-17,15.0
OPP-02836,Renewal Discussion,2025-06-09,2025-06-24,15.0
OPP-02836,Negotiation,2025-06-24,2025-08-08,45.0
OPP-02837,Renewal Discussion,2025-06-03,2025-07-08,35.0
OPP-02837,Negotiation,2025-07-08,2025-08-02,25.0
OPP-02838,Renewal Discussion,2025-06-13,2025-08-22,70.0
OPP-02838,Negotiation,2025-08-22,2025-08-12,-10.0
OPP-02839,Renewal Discussion,2025-06-25,2025-07-14,19.0
OPP-02839,Negotiation,2025-07-14,2025-08-24,41.0
OPP-02840,Renewal Discussion,2025-06-03,2025-06-15,12.0
OPP-02840,Negotiation,2025-06-15,2025-08-02,48.0
OPP-02841,Renewal Discussion,2025-06-13,2025-06-18,5.0
OPP-02841,Negotiation,2025-06-18,2025-08-12,55.0
OPP-02842,Renewal Discussion,2025-06-15,2025-06-18,3.0
OPP-02842,Negotiation,2025-06-18,2025-08-14,57.0
OPP-02843,Renewal Discussion,2025-06-14,2025-07-07,23.0
OPP-02843,Negotiation,2025-07-07,2025-08-13,37.0
OPP-02844,Renewal Discussion,2025-06-18,2025-07-14,26.0
OPP-02844,Negotiation,2025-07-14,2025-08-17,34.0
OPP-02845,Renewal Discussion,2025-06-22,2025-08-15,54.0
OPP-02846,Renewal Discussion,2025-06-24,2025-07-08,14.0
OPP-02846,Negotiation,2025-07-08,2025-08-23,46.0
OPP-02847,Renewal Discussion,2025-06-20,2025-07-12,22.0
OPP-02847,Negotiation,2025-07-12,2025-08-19,38.0
OPP-02848,Renewal Discussion,2025-06-25,2025-07-06,11.0
OPP-02848,Negotiation,2025-07-06,2025-08-24,49.0
OPP-02849,Renewal Discussion,2025-06-21,2025-07-21,30.0
OPP-02849,Negotiation,2025-07-21,2025-08-20,30.0
OPP-02850,Renewal Discussion,2025-06-11,2025-06-29,18.0
OPP-02850,Negotiation,2025-06-29,2025-08-10,42.0
OPP-02851,Renewal Discussion,2025-06-25,2025-07-15,20.0
OPP-02851,Negotiation,2025-07-15,2025-08-24,40.0
OPP-02852,Renewal Discussion,2025-06-09,2025-07-24,45.0
OPP-02852,Negotiation,2025-07-24,2025-08-08,15.0
OPP-02853,Renewal Discussion,2025-09-04,2025-09-15,11.0
OPP-02854,Renewal Discussion,2025-06-23,2025-07-09,16.0
OPP-02854,Negotiation,2025-07-09,2025-08-22,44.0
OPP-02855,Renewal Discussion,2025-07-14,2025-08-12,29.0
OPP-02855,Negotiation,2025-08-12,2025-09-12,31.0
OPP-02856,Renewal Discussion,2025-07-06,2025-07-30,24.0
OPP-02856,Negotiation,2025-07-30,2025-09-04,36.0
OPP-02857,Renewal Discussion,2025-07-05,2025-08-13,39.0
OPP-02857,Negotiation,2025-08-13,2025-09-03,21.0
OPP-02858,Renewal Discussion,2025-07-10,2025-08-18,39.0
OPP-02858,Negotiation,2025-08-18,2025-09-08,21.0
OPP-02859,Renewal Discussion,2025-07-13,2025-08-22,40.0
OPP-02859,Negotiation,2025-08-22,2025-09-11,20.0
OPP-02860,Renewal Discussion,2025-07-18,2025-07-28,10.0
OPP-02860,Negotiation,2025-07-28,2025-09-16,50.0
OPP-02861,Renewal Discussion,2025-07-19,2025-08-17,29.0
OPP-02861,Negotiation,2025-08-17,2025-09-17,31.0
OPP-02862,Renewal Discussion,2025-07-19,2025-08-15,27.0
OPP-02862,Negotiation,2025-08-15,2025-09-17,33.0
OPP-02863,Renewal Discussion,2025-07-11,2025-07-19,8.0
OPP-02863,Negotiation,2025-07-19,2025-09-09,52.0
OPP-02864,Renewal Discussion,2025-07-19,2025-09-04,47.0
OPP-02864,Negotiation,2025-09-04,2025-09-17,13.0
OPP-02865,Renewal Discussion,2025-07-12,2025-08-16,35.0
OPP-02865,Negotiation,2025-08-16,2025-09-10,25.0
OPP-02866,Renewal Discussion,2025-07-13,2025-07-29,16.0
OPP-02866,Negotiation,2025-07-29,2025-09-11,44.0
OPP-02867,Renewal Discussion,2025-07-04,2025-07-12,8.0
